년도	월	약효분류코드	약효분류명	수량	사용금액
2019	8	238	하제,완장제	2,225	388
2019	8	239	기타의 소화기관용약	224,030	26,202
2019	8	241	뇌하수체호르몬제	2,678	7,495
2019	8	243	갑상선,부갑상선호르몬제	37,669	2,956
2019	8	244	단백동화스테로이드제	13	7
2019	8	245	부신호르몬제	50,562	4,887
2019	8	246	남성호르몬제	203	93
2019	8	247	난포호르몬 및 황체호르몬제	9,780	4,491
2019	8	249	기타의 호르몬제(항호르몬제를 포함)	751	15,282
2019	8	252	자궁수축제	63	74
2019	8	255	비뇨생식기관용제(성병예방제 포함)	4,235	1,483
2019	8	256	치질용제	35	98
2019	8	259	기타의 비뇨생식기관 및 항문용약	74,094	45,011
2019	8	261	외피용살균소독제	0	5
2019	8	262	창상보호제	0	0
2019	8	263	화농성질환용제	42	168
2019	8	264	진통·진양·수렴·소염제	3,234	9,713
2019	8	265	기생성 피부질환용제	916	4,372
2019	8	266	피부연화제(부식제를 포함)	63	230
2019	8	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	8	269	기타의 외피용약	1,221	3,933
2019	8	311	비타민 A 및 D제	7,473	3,418
2019	8	312	비타민 B₁제	5,933	209
2019	8	313	비타민 B제(비타민 B₁을 제외)	12,578	372
2019	8	314	비타민 C 및 P제	258	65
2019	8	315	비타민 E 및 K제	73	17
2019	8	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,364	539
2019	8	321	칼슘제	36,586	2,822
2019	8	322	무기질제제	14,737	2,019
2019	8	323	당류제	1,742	2,190
2019	8	325	단백아미노산제제	2,117	14,832
2019	8	326	장기제제	111	91
2019	8	329	기타의 자양강장변질제	45	603
2019	8	331	혈액대용제	15,990	17,084
2019	8	332	지혈제	1,231	2,159
2019	8	333	혈액응고저지제	12,395	17,157
2019	8	339	기타의 혈액 및 체액용약	60,960	40,342
2019	8	341	인공신장관류용제	19,198	12,547
2019	8	349	기타의 인공관류용제	861	9,538
2019	8	391	간장질환용제	57,656	25,082
2019	8	392	해독제	5,936	5,887
2019	8	394	통풍치료제	14,933	2,204
2019	8	395	효소제제	30,523	11,176
2019	8	396	당뇨병용제	224,508	90,758
2019	8	398	종합대사성제제	0	0
2019	8	399	따로 분류되지 않는 대사성 의약품	58,341	53,462
2019	8	421	항악성종양제	10,787	153,899
2019	8	429	기타의 종양치료제	259	904
2019	8	431	방사성 의약품	1,097	7,930
2019	8	439	기타의 조직세포의 치료 및 진단	75	27,323
2019	8	490	기타의 조직세포의 기능용의약품	1,125	1,006
2019	8	611	주로 그람양성균에 작용하는 것	633	3,742
2019	8	612	주로 그람음성균에 작용하는 것	767	1,954
2019	8	613	주로 항산성균에 작용하는 것	1,109	265
2019	8	614	주로 그람양성균,리케치아,비루스에 작용하는 것	5,242	2,898
2019	8	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5,423	793
2019	8	616	주로 곰팡이,원충에 작용하는 것	20	2,421
2019	8	617	주로 악성종양에 작용하는 것	28	886
2019	8	618	주로 그람양성,음성균에 작용하는 것	151,621	72,907
2019	8	619	기타의 항생물질 제제(복합항생물질제제를 포함)	17,139	7,009
2019	8	621	설화제	4,024	599
2019	8	622	항결핵제	3,418	964
2019	8	623	치나제	2	0
2019	8	629	기타의 화학요법제	41,726	69,794
2019	8	631	백신류	0	23
2019	8	632	독소류 및 톡소이드류	1	239
2019	8	633	항독소 및 렙토스피라혈청류	1	142
2019	8	634	혈액제제류	6,369	20,783
2019	8	635	생물학적 시험용제제류	0	9
2019	8	636	생물학적 제제	0	25
2019	8	639	기타의 생물학적 제제	6	3,956
2019	8	641	항원충제	9,061	1,697
2019	8	642	구충제	8	5
2019	8	712	연고기제	0	0
2019	8	713	용해제	829	222
2019	8	721	X선조영제	3,631	37,436
2019	8	722	일반검사용 시약	12	73
2019	8	728	기능검사용 시약	17	224
2019	8	729	기타의 진단용약	71	82
2019	8	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	7
2019	8	811	아편알카로이드계 제제	4,308	1,804
2019	8	821	합성마약	5,696	10,764
2019	8	999	해당사항없음	158	272
2019	9	111	전신마취제	844	3,220
2019	9	112	최면진정제	20,366	2,931
2019	9	113	항전간제	65,514	17,624
2019	9	114	해열·진통·소염제	410,539	67,487
2019	9	115	각성제,흥분제	2,464	2,159
2019	9	116	진훈제	2,882	107
2019	9	117	정신신경용제	209,672	46,243
2019	9	119	기타의 중추신경용약	147,832	91,917
2019	9	121	국소마취제	3,542	2,003
2019	9	122	골격근이완제	55,394	7,551
2019	9	123	자율신경제	18,960	2,683
2019	9	124	진경제	30,060	3,805
2019	9	129	기타의 말초신경용약	1	85
2019	9	131	안과용제	91,589	56,464
2019	9	132	이비과용제	1,359	6,732
2019	9	141	항히스타민제	233,307	13,721
2019	9	142	자격요법제(비특이성면역원제제를 포함)	13,470	35,265
2019	9	149	기타의 알레르기용약	47,210	20,420
2019	9	211	강심제	12,454	1,257
2019	9	212	부정맥용제	23,917	2,636
2019	9	213	이뇨제	27,270	1,525
2019	9	214	혈압강하제	270,913	145,191
2019	9	215	혈관보강제	5,462	1,114
2019	9	216	혈관수축제	753	94
2019	9	217	혈관확장제	57,584	9,977
2019	9	218	동맥경화용제	235,385	163,378
2019	9	219	기타의 순환계용약	182,165	55,741
2019	9	220	호흡기관용약	75	2,563
2019	9	221	호흡촉진제	82	230
2019	9	222	진해거담제	377,176	31,622
2019	9	223	함소흡입제	431,362	3,273
2019	9	229	기타의 호흡기관용약	46,098	9,664
2019	9	231	치과구강용약	824	646
2019	9	232	소화성궤양용제	355,819	97,801
2019	9	233	건위소화제	95	3
2019	9	234	제산제	86,761	3,347
2019	9	235	최토제,진토제	10,652	5,892
2019	9	236	이담제	15,321	3,178
2019	9	237	정장제	33,091	3,988
2019	9	238	하제,완장제	2,148	375
2019	9	239	기타의 소화기관용약	218,118	25,749
2019	9	241	뇌하수체호르몬제	2,634	6,749
2019	9	243	갑상선,부갑상선호르몬제	36,189	2,715
2019	9	244	단백동화스테로이드제	13	7
2019	9	245	부신호르몬제	53,905	5,047
2019	9	246	남성호르몬제	219	101
2019	9	247	난포호르몬 및 황체호르몬제	9,285	4,218
2019	9	249	기타의 호르몬제(항호르몬제를 포함)	713	14,397
2019	9	252	자궁수축제	62	74
2019	9	255	비뇨생식기관용제(성병예방제 포함)	4,110	1,435
2019	9	256	치질용제	32	89
2019	9	259	기타의 비뇨생식기관 및 항문용약	69,975	42,062
2019	9	261	외피용살균소독제	1	3
2019	9	262	창상보호제	0	0
2019	9	263	화농성질환용제	40	154
2019	9	264	진통·진양·수렴·소염제	2,883	8,360
2019	9	265	기생성 피부질환용제	731	3,446
2019	9	266	피부연화제(부식제를 포함)	56	196
2019	9	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	9	269	기타의 외피용약	1,049	3,494
2019	9	311	비타민 A 및 D제	7,270	3,334
2019	9	312	비타민 B₁제	5,781	201
2019	9	313	비타민 B제(비타민 B₁을 제외)	12,099	357
2019	9	314	비타민 C 및 P제	229	58
2019	9	315	비타민 E 및 K제	72	17
2019	9	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,276	504
2019	9	321	칼슘제	35,774	2,758
2019	9	322	무기질제제	14,104	2,042
2019	9	323	당류제	1,640	2,057
2019	9	325	단백아미노산제제	2,113	14,154
2019	9	326	장기제제	103	84
2019	9	329	기타의 자양강장변질제	42	579
2019	9	331	혈액대용제	15,255	16,266
2019	9	332	지혈제	1,220	2,864
2019	9	333	혈액응고저지제	12,199	16,717
2019	9	339	기타의 혈액 및 체액용약	58,027	39,255
2019	9	341	인공신장관류용제	18,670	11,901
2019	9	349	기타의 인공관류용제	822	9,141
2019	9	391	간장질환용제	55,786	24,352
2019	9	392	해독제	5,842	5,701
2019	9	394	통풍치료제	14,272	2,116
2019	9	395	효소제제	34,995	10,599
2019	9	396	당뇨병용제	217,793	87,745
2019	9	398	종합대사성제제	0	0
2019	9	399	따로 분류되지 않는 대사성 의약품	56,674	51,865
2019	9	421	항악성종양제	10,423	149,410
2019	9	429	기타의 종양치료제	244	843
2019	9	431	방사성 의약품	1,013	7,311
2019	9	439	기타의 조직세포의 치료 및 진단	71	25,985
2019	9	490	기타의 조직세포의 기능용의약품	1,054	940
2019	9	611	주로 그람양성균에 작용하는 것	627	3,515
2019	9	612	주로 그람음성균에 작용하는 것	698	1,770
2019	9	613	주로 항산성균에 작용하는 것	1,072	257
2019	9	614	주로 그람양성균,리케치아,비루스에 작용하는 것	6,450	3,409
2019	9	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	4,949	724
2019	9	616	주로 곰팡이,원충에 작용하는 것	21	2,495
2019	9	617	주로 악성종양에 작용하는 것	27	872
2019	9	618	주로 그람양성,음성균에 작용하는 것	180,831	76,291
2019	9	619	기타의 항생물질 제제(복합항생물질제제를 포함)	24,211	8,818
2019	9	621	설화제	3,877	553
2019	9	622	항결핵제	3,309	976
2019	9	623	치나제	2	0
2019	9	629	기타의 화학요법제	35,409	65,402
2019	9	631	백신류	0	19
2019	9	632	독소류 및 톡소이드류	1	206
2019	9	633	항독소 및 렙토스피라혈청류	1	130
2019	9	634	혈액제제류	5,569	19,822
2019	9	635	생물학적 시험용제제류	0	7
2019	9	636	생물학적 제제	0	24
2019	9	639	기타의 생물학적 제제	6	3,715
2019	9	641	항원충제	8,487	1,574
2019	9	642	구충제	11	7
2019	9	712	연고기제	0	0
2019	9	713	용해제	792	214
2019	9	721	X선조영제	3,364	34,471
2019	9	722	일반검사용 시약	11	68
2019	9	728	기능검사용 시약	15	192
2019	9	729	기타의 진단용약	70	72
2019	9	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	4
2019	9	811	아편알카로이드계 제제	4,204	1,754
2019	9	821	합성마약	5,516	10,462
2019	9	999	해당사항없음	149	263
2019	10	111	전신마취제	890	3,292
2019	10	112	최면진정제	21,768	3,152
2019	10	113	항전간제	69,357	18,660
2019	10	114	해열·진통·소염제	437,795	72,004
2019	10	115	각성제,흥분제	2,662	2,350
2019	10	116	진훈제	3,065	115
2019	10	117	정신신경용제	217,875	48,990
2019	10	119	기타의 중추신경용약	159,448	97,152
2019	10	121	국소마취제	3,895	2,166
2019	10	122	골격근이완제	57,521	7,753
2019	10	123	자율신경제	19,825	2,805
2019	10	124	진경제	29,576	3,820
2019	10	129	기타의 말초신경용약	1	98
2019	10	131	안과용제	98,235	58,445
2019	10	132	이비과용제	1,384	6,406
2019	10	141	항히스타민제	262,441	14,705
2019	10	142	자격요법제(비특이성면역원제제를 포함)	14,749	38,401
2019	10	149	기타의 알레르기용약	50,825	22,283
2019	10	211	강심제	13,676	1,371
2019	10	212	부정맥용제	25,397	2,824
2019	10	213	이뇨제	28,925	1,629
2019	10	214	혈압강하제	290,878	156,349
2019	10	215	혈관보강제	5,740	1,169
2019	10	216	혈관수축제	836	102
2019	10	217	혈관확장제	62,350	10,836
2019	10	218	동맥경화용제	254,462	176,989
2019	10	219	기타의 순환계용약	192,487	58,964
2019	10	220	호흡기관용약	83	2,853
2019	10	221	호흡촉진제	80	227
2019	10	222	진해거담제	468,925	39,353
2019	10	223	함소흡입제	448,574	3,403
2019	10	229	기타의 호흡기관용약	54,675	10,659
2019	10	231	치과구강용약	892	617
2019	10	232	소화성궤양용제	369,763	99,240
2019	10	233	건위소화제	101	3
2019	10	234	제산제	94,976	3,728
2019	10	235	최토제,진토제	11,032	6,021
2019	10	236	이담제	16,592	3,446
2019	10	237	정장제	31,879	3,974
2019	10	238	하제,완장제	2,225	390
2019	10	239	기타의 소화기관용약	232,574	28,136
2019	10	241	뇌하수체호르몬제	2,900	8,273
2019	10	243	갑상선,부갑상선호르몬제	39,228	2,957
2019	10	244	단백동화스테로이드제	16	8
2019	10	245	부신호르몬제	55,169	5,235
2019	10	246	남성호르몬제	237	110
2019	10	247	난포호르몬 및 황체호르몬제	10,016	4,430
2019	10	249	기타의 호르몬제(항호르몬제를 포함)	750	15,420
2019	10	252	자궁수축제	64	81
2019	10	255	비뇨생식기관용제(성병예방제 포함)	4,441	1,552
2019	10	256	치질용제	36	99
2019	10	259	기타의 비뇨생식기관 및 항문용약	75,014	45,234
2019	10	261	외피용살균소독제	1	26
2019	10	262	창상보호제	0	0
2019	10	263	화농성질환용제	31	101
2019	10	264	진통·진양·수렴·소염제	2,895	8,328
2019	10	265	기생성 피부질환용제	669	3,203
2019	10	266	피부연화제(부식제를 포함)	63	212
2019	10	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	10	269	기타의 외피용약	1,033	3,632
2019	10	311	비타민 A 및 D제	7,851	3,518
2019	10	312	비타민 B₁제	6,032	208
2019	10	313	비타민 B제(비타민 B₁을 제외)	12,956	382
2019	10	314	비타민 C 및 P제	241	62
2019	10	315	비타민 E 및 K제	74	17
2019	10	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,391	529
2019	10	321	칼슘제	39,262	3,029
2019	10	322	무기질제제	15,068	2,092
2019	10	323	당류제	1,739	2,180
2019	10	325	단백아미노산제제	1,984	13,640
2019	10	326	장기제제	108	88
2019	10	329	기타의 자양강장변질제	44	594
2019	10	331	혈액대용제	15,718	16,688
2019	10	332	지혈제	1,239	2,068
2019	10	333	혈액응고저지제	13,088	17,597
2019	10	339	기타의 혈액 및 체액용약	61,042	42,022
2019	10	341	인공신장관류용제	19,174	12,578
2019	10	349	기타의 인공관류용제	873	9,839
2019	10	391	간장질환용제	60,490	26,452
2019	10	392	해독제	6,358	6,059
2019	10	394	통풍치료제	15,098	2,253
2019	10	395	효소제제	38,656	11,708
2019	10	396	당뇨병용제	233,181	94,332
2019	10	398	종합대사성제제	0	0
2019	10	399	따로 분류되지 않는 대사성 의약품	60,328	58,846
2019	10	421	항악성종양제	11,259	163,593
2019	10	429	기타의 종양치료제	289	1,001
2019	10	431	방사성 의약품	1,092	7,900
2019	10	439	기타의 조직세포의 치료 및 진단	78	28,434
2019	10	490	기타의 조직세포의 기능용의약품	1,078	963
2019	10	611	주로 그람양성균에 작용하는 것	693	3,616
2019	10	612	주로 그람음성균에 작용하는 것	708	1,762
2019	10	613	주로 항산성균에 작용하는 것	1,098	261
2019	10	614	주로 그람양성균,리케치아,비루스에 작용하는 것	7,981	4,110
2019	10	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5,233	761
2019	10	616	주로 곰팡이,원충에 작용하는 것	20	2,423
2019	10	617	주로 악성종양에 작용하는 것	28	906
2019	10	618	주로 그람양성,음성균에 작용하는 것	203,270	82,778
2019	10	619	기타의 항생물질 제제(복합항생물질제제를 포함)	32,347	11,228
2019	10	621	설화제	4,117	584
2019	10	622	항결핵제	3,387	997
2019	10	623	치나제	3	0
2019	10	629	기타의 화학요법제	33,918	68,148
2019	10	631	백신류	0	13
2019	10	632	독소류 및 톡소이드류	1	263
2019	10	633	항독소 및 렙토스피라혈청류	0	52
2019	10	634	혈액제제류	5,847	20,637
2019	10	635	생물학적 시험용제제류	0	8
2019	10	636	생물학적 제제	0	14
2019	10	639	기타의 생물학적 제제	8	3,925
2019	10	641	항원충제	8,997	1,646
2019	10	642	구충제	8	5
2019	10	712	연고기제	0	0
2019	10	713	용해제	818	222
2019	10	721	X선조영제	3,701	37,141
2019	10	722	일반검사용 시약	12	74
2019	10	728	기능검사용 시약	15	195
2019	10	729	기타의 진단용약	77	79
2019	10	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	5
2019	10	811	아편알카로이드계 제제	4,474	1,722
2019	10	821	합성마약	5,794	10,841
2019	10	999	해당사항없음	170	300
2019	11	111	전신마취제	932	3,448
2019	11	112	최면진정제	21,454	3,123
2019	11	113	항전간제	69,893	18,600
2019	11	114	해열·진통·소염제	438,325	70,490
2019	11	115	각성제,흥분제	2,667	2,332
2019	11	116	진훈제	3,024	113
2019	11	117	정신신경용제	213,690	48,254
2019	11	119	기타의 중추신경용약	153,602	93,071
2019	11	121	국소마취제	3,810	2,133
2019	11	122	골격근이완제	55,920	7,561
2019	11	123	자율신경제	19,822	2,838
2019	11	124	진경제	28,934	3,730
2019	11	129	기타의 말초신경용약	1	108
2019	11	131	안과용제	94,262	55,413
2019	11	132	이비과용제	1,274	6,018
2019	11	141	항히스타민제	271,406	14,622
2019	11	142	자격요법제(비특이성면역원제제를 포함)	13,591	35,786
2019	11	149	기타의 알레르기용약	50,084	22,198
2019	11	211	강심제	13,695	1,349
2019	11	212	부정맥용제	24,742	2,823
2019	11	213	이뇨제	28,438	1,597
2019	11	214	혈압강하제	279,536	149,704
2019	11	215	혈관보강제	5,914	1,209
2019	11	216	혈관수축제	868	108
2019	11	217	혈관확장제	59,693	10,416
2019	11	218	동맥경화용제	243,374	169,552
2019	11	219	기타의 순환계용약	182,370	55,801
2019	11	220	호흡기관용약	80	2,752
2019	11	221	호흡촉진제	85	232
2019	11	222	진해거담제	523,776	43,712
2019	11	223	함소흡입제	523,319	4,132
2019	11	229	기타의 호흡기관용약	59,067	10,682
2019	11	231	치과구강용약	894	642
2019	11	232	소화성궤양용제	364,468	97,083
2019	11	233	건위소화제	152	5
2019	11	234	제산제	98,814	3,816
2019	11	235	최토제,진토제	10,812	6,020
2019	11	236	이담제	15,946	3,322
2019	11	237	정장제	32,985	4,189
2019	11	238	하제,완장제	2,312	417
2019	11	239	기타의 소화기관용약	228,740	27,402
2019	11	241	뇌하수체호르몬제	2,803	7,411
2019	11	243	갑상선,부갑상선호르몬제	37,441	2,939
2019	11	244	단백동화스테로이드제	13	7
2019	11	245	부신호르몬제	53,639	5,092
2019	11	246	남성호르몬제	219	102
2019	11	247	난포호르몬 및 황체호르몬제	9,267	4,213
2019	11	249	기타의 호르몬제(항호르몬제를 포함)	736	14,971
2019	11	252	자궁수축제	59	72
2019	11	255	비뇨생식기관용제(성병예방제 포함)	4,255	1,492
2019	11	256	치질용제	35	99
2019	11	259	기타의 비뇨생식기관 및 항문용약	72,653	43,954
2019	11	261	외피용살균소독제	1	5
2019	11	262	창상보호제	0	0
2019	11	263	화농성질환용제	35	182
2019	11	264	진통·진양·수렴·소염제	2,696	7,991
2019	11	265	기생성 피부질환용제	552	2,667
2019	11	266	피부연화제(부식제를 포함)	63	214
2019	11	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	11	269	기타의 외피용약	1,000	3,805
2019	11	311	비타민 A 및 D제	7,477	3,381
2019	11	312	비타민 B₁제	5,947	221
2019	11	313	비타민 B제(비타민 B₁을 제외)	12,374	366
2019	11	314	비타민 C 및 P제	276	69
2019	11	315	비타민 E 및 K제	75	18
2019	11	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,453	518
2019	11	321	칼슘제	37,053	2,860
2019	11	322	무기질제제	15,335	2,066
2019	11	323	당류제	1,773	2,242
2019	11	325	단백아미노산제제	2,047	14,139
2019	11	326	장기제제	98	81
2019	11	329	기타의 자양강장변질제	42	566
2019	11	331	혈액대용제	16,274	17,197
2019	11	332	지혈제	1,398	4,421
2019	11	333	혈액응고저지제	12,849	17,457
2019	11	339	기타의 혈액 및 체액용약	59,329	40,674
2019	11	341	인공신장관류용제	18,805	12,189
2019	11	349	기타의 인공관류용제	890	9,013
2019	11	391	간장질환용제	59,108	25,390
2019	11	392	해독제	5,921	5,634
2019	11	394	통풍치료제	14,090	2,117
2019	11	395	효소제제	39,296	11,327
2019	11	396	당뇨병용제	223,608	90,710
2019	11	398	종합대사성제제	0	0
2019	11	399	따로 분류되지 않는 대사성 의약품	58,899	54,999
2019	11	421	항악성종양제	10,533	151,843
2019	11	429	기타의 종양치료제	276	951
2019	11	431	방사성 의약품	1,079	7,797
2019	11	439	기타의 조직세포의 치료 및 진단	71	26,059
2019	11	490	기타의 조직세포의 기능용의약품	1,052	939
2019	11	611	주로 그람양성균에 작용하는 것	694	3,459
2019	11	612	주로 그람음성균에 작용하는 것	726	1,687
2019	11	613	주로 항산성균에 작용하는 것	1,046	269
2019	11	614	주로 그람양성균,리케치아,비루스에 작용하는 것	8,799	4,436
2019	11	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5,059	729
2019	11	616	주로 곰팡이,원충에 작용하는 것	17	2,003
2019	11	617	주로 악성종양에 작용하는 것	27	878
2019	11	618	주로 그람양성,음성균에 작용하는 것	217,057	85,363
2019	11	619	기타의 항생물질 제제(복합항생물질제제를 포함)	37,691	12,795
2019	11	621	설화제	4,026	562
2019	11	622	항결핵제	3,207	1,002
2019	11	623	치나제	2	0
2019	11	629	기타의 화학요법제	33,409	63,327
2019	11	631	백신류	0	11
2019	11	632	독소류 및 톡소이드류	1	261
2019	11	633	항독소 및 렙토스피라혈청류	0	4
2019	11	634	혈액제제류	6,013	19,651
2019	11	635	생물학적 시험용제제류	0	10
2019	11	636	생물학적 제제	0	14
2019	11	639	기타의 생물학적 제제	6	3,489
2019	11	641	항원충제	8,662	1,572
2019	11	642	구충제	9	5
2019	11	712	연고기제	0	0
2019	11	713	용해제	788	218
2019	11	721	X선조영제	3,545	36,682
2019	11	722	일반검사용 시약	11	72
2019	11	728	기능검사용 시약	14	185
2019	11	729	기타의 진단용약	74	77
2019	11	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	4
2019	11	811	아편알카로이드계 제제	4,359	1,593
2019	11	821	합성마약	5,500	10,321
2019	11	999	해당사항없음	241	276
2019	12	111	전신마취제	966	3,499
2019	12	112	최면진정제	22,738	3,305
2019	12	113	항전간제	71,767	19,114
2019	12	114	해열·진통·소염제	489,294	74,586
2019	12	115	각성제,흥분제	2,687	2,325
2019	12	116	진훈제	3,195	120
2019	12	117	정신신경용제	223,192	50,796
2019	12	119	기타의 중추신경용약	161,470	97,397
2019	12	121	국소마취제	3,849	2,187
2019	12	122	골격근이완제	56,159	7,605
2019	12	123	자율신경제	21,173	3,031
2019	12	124	진경제	32,867	4,162
2019	12	129	기타의 말초신경용약	1	85
2019	12	131	안과용제	98,990	57,754
2019	12	132	이비과용제	1,365	6,098
2019	12	141	항히스타민제	293,220	15,698
2019	12	142	자격요법제(비특이성면역원제제를 포함)	14,637	38,595
2019	12	149	기타의 알레르기용약	52,591	23,218
2019	12	211	강심제	14,439	1,395
2019	12	212	부정맥용제	25,803	2,917
2019	12	213	이뇨제	29,601	1,636
2019	12	214	혈압강하제	295,610	158,608
2019	12	215	혈관보강제	6,286	1,287
2019	12	216	혈관수축제	864	107
2019	12	217	혈관확장제	63,164	10,966
2019	12	218	동맥경화용제	258,629	181,060
2019	12	219	기타의 순환계용약	189,570	57,882
2019	12	220	호흡기관용약	86	2,963
2019	12	221	호흡촉진제	73	190
2019	12	222	진해거담제	601,956	50,085
2019	12	223	함소흡입제	469,243	3,787
2019	12	229	기타의 호흡기관용약	67,531	11,917
2019	12	231	치과구강용약	951	683
2019	12	232	소화성궤양용제	391,773	105,119
2019	12	233	건위소화제	163	5
2019	12	234	제산제	104,863	4,084
2019	12	235	최토제,진토제	11,124	6,170
2019	12	236	이담제	16,949	3,540
2019	12	237	정장제	37,552	4,713
2019	12	238	하제,완장제	2,405	431
2019	12	239	기타의 소화기관용약	252,331	29,810
2019	12	241	뇌하수체호르몬제	2,963	7,841
2019	12	243	갑상선,부갑상선호르몬제	39,066	2,912
2019	12	244	단백동화스테로이드제	13	8
2019	12	245	부신호르몬제	55,318	5,126
2019	12	246	남성호르몬제	252	117
2019	12	247	난포호르몬 및 황체호르몬제	9,901	4,416
2019	12	249	기타의 호르몬제(항호르몬제를 포함)	741	15,042
2019	12	252	자궁수축제	56	67
2019	12	255	비뇨생식기관용제(성병예방제 포함)	4,527	1,590
2019	12	256	치질용제	37	104
2019	12	259	기타의 비뇨생식기관 및 항문용약	76,477	46,293
2019	12	261	외피용살균소독제	1	6
2019	12	262	창상보호제	0	0
2019	12	263	화농성질환용제	30	168
2019	12	264	진통·진양·수렴·소염제	2,698	7,960
2019	12	265	기생성 피부질환용제	535	2,619
2019	12	266	피부연화제(부식제를 포함)	65	220
2019	12	267	모발용제(발모,탈모,염모,양모제)	0	0
2019	12	269	기타의 외피용약	1,018	3,621
2019	12	311	비타민 A 및 D제	7,751	3,557
2019	12	312	비타민 B₁제	6,175	217
2019	12	313	비타민 B제(비타민 B₁을 제외)	13,032	385
2019	12	314	비타민 C 및 P제	280	69
2019	12	315	비타민 E 및 K제	67	16
2019	12	316	혼합비타민제(비타민 A D 혼합제를 제외)	2,478	473
2019	12	321	칼슘제	39,626	3,055
2019	12	322	무기질제제	15,923	2,249
2019	12	323	당류제	1,635	2,087
2019	12	325	단백아미노산제제	2,072	12,288
2019	12	326	장기제제	84	70
2019	12	329	기타의 자양강장변질제	35	476
2019	12	331	혈액대용제	15,836	16,932
2019	12	332	지혈제	1,283	2,007
2019	12	333	혈액응고저지제	13,466	18,078
2019	12	339	기타의 혈액 및 체액용약	65,090	42,413
2019	12	341	인공신장관류용제	18,962	12,035
2019	12	349	기타의 인공관류용제	898	9,226
2019	12	391	간장질환용제	62,748	27,511
2019	12	392	해독제	6,210	5,939
2019	12	394	통풍치료제	14,666	2,209
2019	12	395	효소제제	42,603	11,836
2019	12	396	당뇨병용제	233,897	94,435
2019	12	398	종합대사성제제	0	0
2019	12	399	따로 분류되지 않는 대사성 의약품	60,642	57,686
2019	12	421	항악성종양제	10,997	158,713
2019	12	429	기타의 종양치료제	266	943
2019	12	431	방사성 의약품	1,085	7,746
2019	12	439	기타의 조직세포의 치료 및 진단	77	28,110
2019	12	490	기타의 조직세포의 기능용의약품	1,016	907
2019	12	611	주로 그람양성균에 작용하는 것	662	2,587
2019	12	612	주로 그람음성균에 작용하는 것	716	1,489
2019	12	613	주로 항산성균에 작용하는 것	1,096	277
2019	12	614	주로 그람양성균,리케치아,비루스에 작용하는 것	9,470	4,819
2019	12	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5,034	723
2019	12	616	주로 곰팡이,원충에 작용하는 것	9	1,091
2019	12	617	주로 악성종양에 작용하는 것	28	914
2019	12	618	주로 그람양성,음성균에 작용하는 것	236,751	87,098
2019	12	619	기타의 항생물질 제제(복합항생물질제제를 포함)	39,767	14,014
2019	12	621	설화제	4,282	566
2019	12	622	항결핵제	3,350	974
2019	12	623	치나제	7	1
2019	12	629	기타의 화학요법제	49,589	70,097
2019	12	631	백신류	0	10
2019	12	632	독소류 및 톡소이드류	1	230
2019	12	633	항독소 및 렙토스피라혈청류	0	0
2019	12	634	혈액제제류	5,975	18,373
2019	12	635	생물학적 시험용제제류	0	9
2019	12	636	생물학적 제제	0	13
2019	12	639	기타의 생물학적 제제	7	3,637
2019	12	641	항원충제	9,201	1,609
2019	12	642	구충제	18	12
2019	12	712	연고기제	0	0
2019	12	713	용해제	716	197
2019	12	721	X선조영제	3,269	37,167
2019	12	722	일반검사용 시약	11	72
2019	12	728	기능검사용 시약	13	172
2019	12	729	기타의 진단용약	66	76
2019	12	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	8
2019	12	811	아편알카로이드계 제제	4,459	1,490
2019	12	821	합성마약	5,463	10,081
2019	12	999	해당사항없음	230	284
2019	1	111	전신마취제	1,008	3,821
2019	1	112	최면진정제	23,044	3,334
2019	1	113	항전간제	72,923	19,356
2019	1	114	해열·진통·소염제	474,629	73,921
2019	1	115	각성제,흥분제	2,567	2,210
2019	1	116	진훈제	3,097	117
2019	1	117	정신신경용제	219,592	48,923
2019	1	119	기타의 중추신경용약	158,149	97,369
2019	1	121	국소마취제	3,866	2,200
2019	1	122	골격근이완제	55,405	7,597
2019	1	123	자율신경제	20,785	3,002
2019	1	124	진경제	32,407	4,170
2019	1	129	기타의 말초신경용약	1	112
2019	1	131	안과용제	97,677	56,799
2019	1	132	이비과용제	1,277	5,654
2019	1	141	항히스타민제	251,093	15,094
