년도	월	약효분류코드	약효분류명	수량	사용금액	대분류코드	중분류코드	대분류	중분류
2019	4	623	치나제	14	2	600	620	항병원생물성 의약품	화학료법제
2019	4	629	기타의 화학요법제	25667	55179	600	620	항병원생물성 의약품	화학료법제
2019	4	631	백신류	0	7	600	630	항병원생물성 의약품	생물학적 제제
2019	4	632	독소류 및 톡소이드류	1	191	600	630	항병원생물성 의약품	생물학적 제제
2019	4	633	항독소 및 렙토스피라혈청류	0	22	600	630	항병원생물성 의약품	생물학적 제제
2019	4	634	혈액제제류	5592	19035	600	630	항병원생물성 의약품	생물학적 제제
2019	4	635	생물학적 시험용제제류	0	6	600	630	항병원생물성 의약품	생물학적 제제
2019	4	636	생물학적 제제	0	15	600	630	항병원생물성 의약품	생물학적 제제
2019	4	639	기타의 생물학적 제제	6	3810	600	630	항병원생물성 의약품	생물학적 제제
2019	4	641	항원충제	7989	1504	600	640	항병원생물성 의약품	기생동물에 대한 의약품
2019	4	642	구충제	10	7	600	640	항병원생물성 의약품	기생동물에 대한 의약품
2019	4	712	연고기제	0	0	700	710	치료를 주목적으로 하지 않는 의약품 및 관련제품	조제용약
2019	4	713	용해제	669	192	700	710	치료를 주목적으로 하지 않는 의약품 및 관련제품	조제용약
2019	4	721	X선조영제	2829	31802	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	4	722	일반검사용 시약	10	66	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	4	728	기능검사용 시약	17	227	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	4	729	기타의 진단용약	36	69	700	720	치료를 주목적으로 하지 않는 의약품 및 관련제품	진단용약
2019	4	799	따로 분류되지 않고 치료를 주목적으로 하지 않는 의약품	0	6	700	790	치료를 주목적으로 하지 않는 의약품 및 관련제품	기타의 치료를 주목적으로 하지않는 의약품
2019	4	811	아편알카로이드계 제제	3680	1395	800	810	마약	알카로이드 마약(천연)
2019	4	821	합성마약	5480	10251	800	820	마약	비알카로이드계 마약
2019	4	999	해당사항없음	267	809	900	990	자료없음	자료없음
2019	5	111	전신마취제	834	3006	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	112	최면진정제	22303	3125	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	113	항전간제	69815	18282	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	114	해열·진통·소염제	340084	64470	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	115	각성제,흥분제	2485	2212	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	116	진훈제	3213	122	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	117	정신신경용제	234911	47948	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	119	기타의 중추신경용약	154982	93101	100	110	신경계 감각기관용 의약품	중추신경계용약
2019	5	121	국소마취제	3871	2157	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	5	122	골격근이완제	57880	7703	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	5	123	자율신경제	19419	2788	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	5	124	진경제	26326	3382	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	5	129	기타의 말초신경용약	1	140	100	120	신경계 감각기관용 의약품	말초신경계용약
2019	5	131	안과용제	105428	61623	100	130	신경계 감각기관용 의약품	감각기관용약
2019	5	132	이비과용제	1157	4682	100	130	신경계 감각기관용 의약품	감각기관용약
2019	5	141	항히스타민제	147475	10456	100	140	신경계 감각기관용 의약품	알레르기용약
2019	5	142	자격요법제(비특이성면역원제제를 포함)	13913	37812	100	140	신경계 감각기관용 의약품	알레르기용약
2019	5	149	기타의 알레르기용약	39798	16305	100	140	신경계 감각기관용 의약품	알레르기용약
2019	5	211	강심제	12980	1309	200	210	개개의 기관계용 의약품	순환계용약
2019	5	212	부정맥용제	24883	2690	200	210	개개의 기관계용 의약품	순환계용약
2019	5	213	이뇨제	28401	1589	200	210	개개의 기관계용 의약품	순환계용약
2019	5	214	혈압강하제	281651	151871	200	210	개개의 기관계용 의약품	순환계용약
2019	5	215	혈관보강제	5903	1224	200	210	개개의 기관계용 의약품	순환계용약
2019	5	216	혈관수축제	880	107	200	210	개개의 기관계용 의약품	순환계용약
2019	5	217	혈관확장제	58715	10196	200	210	개개의 기관계용 의약품	순환계용약
2019	5	218	동맥경화용제	248879	173536	200	210	개개의 기관계용 의약품	순환계용약
2019	5	219	기타의 순환계용약	181042	56197	200	210	개개의 기관계용 의약품	순환계용약
2019	5	220	호흡기관용약	80	2758	200	220	개개의 기관계용 의약품	호흡기관용약
2019	5	221	호흡촉진제	62	163	200	220	개개의 기관계용 의약품	호흡기관용약
2019	5	222	진해거담제	197728	20490	200	220	개개의 기관계용 의약품	호흡기관용약
2019	5	223	함소흡입제	432042	3587	200	220	개개의 기관계용 의약품	호흡기관용약
2019	5	229	기타의 호흡기관용약	24744	8471	200	220	개개의 기관계용 의약품	호흡기관용약
2019	5	231	치과구강용약	712	448	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	232	소화성궤양용제	329489	92644	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	233	건위소화제	161	6	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	234	제산제	93091	3581	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	235	최토제,진토제	10526	5884	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	236	이담제	15721	3273	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	237	정장제	21933	2776	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	238	하제,완장제	2321	418	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	239	기타의 소화기관용약	209176	26108	200	230	개개의 기관계용 의약품	소화기관용약
2019	5	241	뇌하수체호르몬제	2750	7726	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	243	갑상선,부갑상선호르몬제	37556	2747	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	244	단백동화스테로이드제	13	9	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	245	부신호르몬제	44989	4331	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	246	남성호르몬제	216	100	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	247	난포호르몬 및 황체호르몬제	9534	4300	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	249	기타의 호르몬제(항호르몬제를 포함)	717	14259	200	240	개개의 기관계용 의약품	호르몬제(항호르몬제를 포함)
2019	5	252	자궁수축제	58	70	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	5	255	비뇨생식기관용제(성병예방제 포함)	3870	1374	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	5	256	치질용제	35	98	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	5	259	기타의 비뇨생식기관 및 항문용약	71044	42867	200	250	개개의 기관계용 의약품	비뇨생식기관 및 항문용약
2019	5	261	외피용살균소독제	1	4	200	260	개개의 기관계용 의약품	외피용약
2019	5	262	창상보호제	1	0	200	260	개개의 기관계용 의약품	외피용약
2019	5	263	화농성질환용제	33	107	200	260	개개의 기관계용 의약품	외피용약
2019	5	264	진통·진양·수렴·소염제	2997	8919	200	260	개개의 기관계용 의약품	외피용약
2019	5	265	기생성 피부질환용제	692	3437	200	260	개개의 기관계용 의약품	외피용약
2019	5	266	피부연화제(부식제를 포함)	59	192	200	260	개개의 기관계용 의약품	외피용약
2019	5	267	모발용제(발모,탈모,염모,양모제)	0	0	200	260	개개의 기관계용 의약품	외피용약
2019	5	269	기타의 외피용약	1015	3708	200	260	개개의 기관계용 의약품	외피용약
2019	5	311	비타민 A 및 D제	7807	3169	300	310	대사성 의약품	비타민제
2019	5	312	비타민 B₁제	5655	202	300	310	대사성 의약품	비타민제
2019	5	313	비타민 B제(비타민 B₁을 제외)	12118	362	300	310	대사성 의약품	비타민제
2019	5	314	비타민 C 및 P제	227	54	300	310	대사성 의약품	비타민제
2019	5	315	비타민 E 및 K제	68	16	300	310	대사성 의약품	비타민제
2019	5	316	혼합비타민제(비타민 A D 혼합제를 제외)	2412	447	300	310	대사성 의약품	비타민제
2019	5	321	칼슘제	38192	2944	300	320	대사성 의약품	자양강장변질제
2019	5	322	무기질제제	14649	2013	300	320	대사성 의약품	자양강장변질제
2019	5	323	당류제	1462	1848	300	320	대사성 의약품	자양강장변질제
2019	5	325	단백아미노산제제	2185	13138	300	320	대사성 의약품	자양강장변질제
2019	5	326	장기제제	91	73	300	320	대사성 의약품	자양강장변질제
2019	5	329	기타의 자양강장변질제	32	416	300	320	대사성 의약품	자양강장변질제
2019	5	331	혈액대용제	13514	14292	300	330	대사성 의약품	혈액 및 체액용약
2019	5	332	지혈제	1157	1657	300	330	대사성 의약품	혈액 및 체액용약
2019	5	333	혈액응고저지제	12893	16873	300	330	대사성 의약품	혈액 및 체액용약
2019	5	339	기타의 혈액 및 체액용약	54584	39828	300	330	대사성 의약품	혈액 및 체액용약
2019	5	341	인공신장관류용제	18655	12071	300	340	대사성 의약품	인공관류용제
2019	5	349	기타의 인공관류용제	851	8609	300	340	대사성 의약품	인공관류용제
2019	5	391	간장질환용제	59302	25628	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	392	해독제	5874	5442	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	394	통풍치료제	14653	2227	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	395	효소제제	28285	10277	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	396	당뇨병용제	226661	91627	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	398	종합대사성제제	0	0	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	399	따로 분류되지 않는 대사성 의약품	58752	58064	300	390	대사성 의약품	기타의 대사성 의약품
2019	5	421	항악성종양제	10278	148860	400	420	조직세포의 기능용 의약품	종양용약
2019	5	429	기타의 종양치료제	259	894	400	420	조직세포의 기능용 의약품	종양용약
2019	5	431	방사성 의약품	1030	7544	400	430	조직세포의 기능용 의약품	조직세포의 치료 및 진단 목적
2019	5	439	기타의 조직세포의 치료 및 진단	74	27349	400	430	조직세포의 기능용 의약품	조직세포의 치료 및 진단 목적
2019	5	490	기타의 조직세포의 기능용의약품	625	552	400	490	조직세포의 기능용 의약품	자료없음
2019	5	611	주로 그람양성균에 작용하는 것	494	2698	600	610	항병원생물성 의약품	항생물질제제
2019	5	612	주로 그람음성균에 작용하는 것	634	1390	600	610	항병원생물성 의약품	항생물질제제
2019	5	613	주로 항산성균에 작용하는 것	829	217	600	610	항병원생물성 의약품	항생물질제제
2019	5	614	주로 그람양성균,리케치아,비루스에 작용하는 것	4014	2340	600	610	항병원생물성 의약품	항생물질제제
2019	5	615	주로 그람양성,음성균,리케치아,비루스에 작용하는 것	5065	753	600	610	항병원생물성 의약품	항생물질제제
2019	5	616	주로 곰팡이,원충에 작용하는 것	11	1244	600	610	항병원생물성 의약품	항생물질제제
2019	5	617	주로 악성종양에 작용하는 것	26	823	600	610	항병원생물성 의약품	항생물질제제
2019	5	618	주로 그람양성,음성균에 작용하는 것	107540	56876	600	610	항병원생물성 의약품	항생물질제제
2019	5	619	기타의 항생물질 제제(복합항생물질제제를 포함)	10237	4616	600	610	항병원생물성 의약품	항생물질제제
2019	5	621	설화제	3669	509	600	620	항병원생물성 의약품	화학료법제
2019	5	622	항결핵제	2564	747	600	620	항병원생물성 의약품	화학료법제
2019	5	623	치나제	14	2	600	620	항병원생물성 의약품	화학료법제
2019	5	629	기타의 화학요법제	27337	54325	600	620	항병원생물성 의약품	화학료법제
2019	5	631	백신류	0	9	600	630	항병원생물성 의약품	생물학적 제제
2019	5	632	독소류 및 톡소이드류	1	222	600	630	항병원생물성 의약품	생물학적 제제
